2026-06-19 14:09:04,286 INFO  Logger.cs: 70 - 
2026-06-19 14:09:26,672 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link4-1
2026-06-19 14:09:26,673 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4-1
2026-06-19 14:09:26,673 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3-1
2026-06-19 14:09:26,674 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Link3-1
2026-06-19 14:09:26,674 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link3-1
2026-06-19 14:09:26,674 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link2-1
2026-06-19 14:09:26,675 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link2-1
2026-06-19 14:09:26,675 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link2-1
2026-06-19 14:09:26,675 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2026-06-19 14:09:26,676 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link1-1
2026-06-19 14:09:26,676 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2026-06-19 14:09:26,676 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link5-1
2026-06-19 14:09:26,677 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Link5-1
2026-06-19 14:09:26,677 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link5-1
2026-06-19 14:09:26,677 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CobotASSY
2026-06-19 14:09:26,678 INFO  ExportHelperExtension.cs: 1136 - Found 36 in CobotASSY
2026-06-19 14:09:26,678 INFO  ExportHelperExtension.cs: 1145 - Found 1 features of type [RefAxis] in CobotASSY
2026-06-19 14:09:26,679 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-19 14:09:26,679 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2026-06-19 14:09:26,679 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4-1
2026-06-19 14:09:26,679 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link4-1
2026-06-19 14:09:26,679 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4-1
2026-06-19 14:09:26,680 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3-1
2026-06-19 14:09:26,681 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Link3-1
2026-06-19 14:09:26,686 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3-1
2026-06-19 14:09:26,687 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link2-1
2026-06-19 14:09:26,723 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link2-1
2026-06-19 14:09:26,724 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link2-1
2026-06-19 14:09:26,724 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2026-06-19 14:09:26,725 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link1-1
2026-06-19 14:09:26,725 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2026-06-19 14:09:26,725 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link5-1
2026-06-19 14:09:26,726 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Link5-1
2026-06-19 14:09:26,726 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link5-1
2026-06-19 14:09:26,906 INFO  SwAddin.cs: 339 - Loading config tree
2026-06-19 14:09:26,909 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2026-06-19 14:09:26,915 INFO  SwAddin.cs: 344 - Showing property manager
2026-06-19 14:09:48,459 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:09:55,047 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:10:07,405 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:10:08,722 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:10:53,368 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:11:33,170 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:11:49,959 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:12:01,933 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:12:14,324 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:12:15,873 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:12:33,039 INFO  ExportPropertyManager.cs: 1036 - OnListboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:12:45,078 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:14:00,923 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2026-06-19 14:14:02,668 INFO  ExportHelperExtension.cs: 347 - Creating joint Link1
2026-06-19 14:14:02,672 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2026-06-19 14:14:02,673 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2026-06-19 14:14:02,674 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2026-06-19 14:14:02,818 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-19 14:14:02,820 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-19 14:14:02,821 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-19 14:14:02,821 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-19 14:14:04,180 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child Link1 failed
2026-06-19 14:14:04,252 INFO  ExportHelperExtension.cs: 347 - Creating joint Link2
2026-06-19 14:14:04,253 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link1
2026-06-19 14:14:04,253 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2026-06-19 14:14:04,254 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2026-06-19 14:14:04,254 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2026-06-19 14:14:04,641 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-19 14:14:04,642 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-19 14:14:04,642 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-19 14:14:04,642 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-19 14:14:04,643 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2026-06-19 14:14:06,127 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link1 to child Link2 failed
2026-06-19 14:14:06,220 INFO  ExportHelperExtension.cs: 347 - Creating joint Link3
2026-06-19 14:14:06,221 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link2
2026-06-19 14:14:06,221 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2026-06-19 14:14:06,221 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2026-06-19 14:14:06,221 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2026-06-19 14:14:06,221 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2026-06-19 14:14:06,377 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-19 14:14:06,378 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-19 14:14:06,378 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-19 14:14:06,378 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-19 14:14:06,379 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2026-06-19 14:14:06,379 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2026-06-19 14:14:07,904 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link2 to child Link3 failed
2026-06-19 14:14:07,985 INFO  ExportHelperExtension.cs: 347 - Creating joint Wrist
2026-06-19 14:14:07,986 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link3
2026-06-19 14:14:07,986 INFO  ExportHelperExtension.cs: 1402 - Fixing 55
2026-06-19 14:14:07,987 INFO  ExportHelperExtension.cs: 1402 - Fixing 48
2026-06-19 14:14:07,987 INFO  ExportHelperExtension.cs: 1402 - Fixing 35
2026-06-19 14:14:07,987 INFO  ExportHelperExtension.cs: 1402 - Fixing 31
2026-06-19 14:14:07,987 INFO  ExportHelperExtension.cs: 1409 - Component 31 is already fixed
2026-06-19 14:14:08,141 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2026-06-19 14:14:08,142 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2026-06-19 14:14:08,143 INFO  ExportHelperExtension.cs: 849 - L1: 0
2026-06-19 14:14:08,143 INFO  ExportHelperExtension.cs: 857 - L2: 0
2026-06-19 14:14:08,144 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 55
2026-06-19 14:14:08,144 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 48
2026-06-19 14:14:08,144 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 35
2026-06-19 14:14:09,686 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link3 to child Wrist failed
2026-06-19 14:14:09,774 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from CobotASSY
2026-06-19 14:14:09,779 INFO  ExportHelperExtension.cs: 1136 - Found 47 in CobotASSY
2026-06-19 14:14:09,779 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [CoordSys] in CobotASSY
2026-06-19 14:14:09,780 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-19 14:14:09,780 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2026-06-19 14:14:09,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link4-1
2026-06-19 14:14:09,781 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link4-1
2026-06-19 14:14:09,781 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link4-1
2026-06-19 14:14:09,781 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link3-1
2026-06-19 14:14:09,781 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Link3-1
2026-06-19 14:14:09,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link3-1
2026-06-19 14:14:09,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link2-1
2026-06-19 14:14:09,783 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link2-1
2026-06-19 14:14:09,783 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link2-1
2026-06-19 14:14:09,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link1-1
2026-06-19 14:14:09,784 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link1-1
2026-06-19 14:14:09,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link1-1
2026-06-19 14:14:09,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from Link5-1
2026-06-19 14:14:09,785 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Link5-1
2026-06-19 14:14:09,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in Link5-1
2026-06-19 14:14:09,785 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from CobotASSY
2026-06-19 14:14:09,786 INFO  ExportHelperExtension.cs: 1136 - Found 47 in CobotASSY
2026-06-19 14:14:09,786 INFO  ExportHelperExtension.cs: 1145 - Found 5 features of type [RefAxis] in CobotASSY
2026-06-19 14:14:09,786 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-06-19 14:14:09,787 INFO  ExportHelperExtension.cs: 1160 - 5 components to check
2026-06-19 14:14:09,787 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link4-1
2026-06-19 14:14:09,787 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link4-1
2026-06-19 14:14:09,788 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link4-1
2026-06-19 14:14:09,788 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link3-1
2026-06-19 14:14:09,788 INFO  ExportHelperExtension.cs: 1136 - Found 27 in Link3-1
2026-06-19 14:14:09,789 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link3-1
2026-06-19 14:14:09,789 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link2-1
2026-06-19 14:14:09,789 INFO  ExportHelperExtension.cs: 1136 - Found 25 in Link2-1
2026-06-19 14:14:09,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link2-1
2026-06-19 14:14:09,790 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link1-1
2026-06-19 14:14:09,790 INFO  ExportHelperExtension.cs: 1136 - Found 28 in Link1-1
2026-06-19 14:14:09,790 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link1-1
2026-06-19 14:14:09,791 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Link5-1
2026-06-19 14:14:09,791 INFO  ExportHelperExtension.cs: 1136 - Found 22 in Link5-1
2026-06-19 14:14:09,791 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Link5-1
2026-06-19 14:14:09,834 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2026-06-19 14:18:13,328 INFO  AssemblyExportForm.cs: 253 - Completing URDF export
2026-06-19 14:18:13,333 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
